word_lc,cos_dist,count,root_word,lemma_count
antecedent,0.41429,1.0,syn_extraordinary,1
compulsion,0.35496,1.0,syn_extraordinary,1
corroborate,0.34137,1.0,syn_extraordinary,2
contempt,0.30547,1.0,syn_extraordinary,2
asunder,0.30455,1.0,syn_extraordinary,1
teutonic,0.27969,1.0,syn_extraordinary,1
solidarity,0.24568,1.0,syn_extraordinary,1
