word_lc,cos_dist,count,root_word,lemma_count
contain,0.2727,1.0,syn_nebulous,3
transpire,0.25958,1.0,syn_nebulous,1
domesticate,0.25862,1.0,syn_nebulous,1
pasquinade,0.24846,1.0,syn_nebulous,1
normandy,0.21858,1.0,syn_nebulous,1
vestibule,0.2112,1.0,syn_nebulous,2
generate,0.19683,1.0,syn_nebulous,1
